Sample,BioSample.x,SampleName.x,location,Region,pop,Latitude,Longitude,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,BioSample.y,SampleType,TaxID,ScientificName,SampleName.y,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRS2533302,SAMN07347857,  28A_8, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063030,2018-07-30 10:46:16,2017-09-23 16:42:11,96149885,17306979300,96149885,180,10995,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063030/SRR6063030.1,SRX3208206,wHAIPI012781-80,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347857,simple,29159,Crassostrea gigas,28A_8,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,19F0FDF90E658F011234E03CD372DB9F,4747B2DA4C4B6CF70FBEC59E93560BA2
SRS2533304,SAMN07347858,  28A_9, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063029,2018-07-30 10:46:16,2017-09-23 16:37:56,101299346,18233882280,101299346,180,12157,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063029/SRR6063029.1,SRX3208208,wHAIPI012668-42,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347858,simple,29159,Crassostrea gigas,28A_9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,0C9C987A63F986075E4AB10EB0A983B8,9866F2219CFB6E0A047AC58077809195
SRS2533325,SAMN07347824,  19_5, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063009,2018-07-30 10:46:16,2017-09-23 16:27:07,94256877,16966237860,94256877,180,11454,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063009/SRR6063009.1,SRX3208229,wHAIPI012770-54,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347824,simple,29159,Crassostrea gigas,19_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E366FDD73B1121ED0AC8BDCBF7688C44,41A4FF07C85B56ABC981185DCD5E251D
SRS2533326,SAMN07347823,  19_3, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063008,2018-07-30 10:46:16,2017-09-23 17:06:30,116027232,20884901760,116027232,180,14089,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063008/SRR6063008.1,SRX3208230,wHAIPI012769-52,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347823,simple,29159,Crassostrea gigas,19_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,54909B57ADC933A0B357AE9123829D2C,B3EB47FF5C03BC9423F02BC569DDDBD3
SRS2533327,SAMN07347822,  19_21, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063007,2018-07-30 10:46:16,2017-09-23 16:37:52,99661042,17938987560,99661042,180,12089,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063007/SRR6063007.1,SRX3208231,wHAIPI012665-36,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347822,simple,29159,Crassostrea gigas,19_21,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,47FDF3BB428836371AAE8872BEC06786,23C74CD2922072060EE58663CC2017C2
SRS2533328,SAMN07347821,  19_20, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063006,2018-07-30 10:46:16,2017-09-23 16:31:31,92474695,16645445100,92474695,180,10580,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063006/SRR6063006.1,SRX3208232,wHAIPI012783-83,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347821,simple,29159,Crassostrea gigas,19_20,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,6D56B6E88EF78DB37C1BC5486A1D0EDF,88F11C44B30091F7E108E0DD689B0652
SRS2533396,SAMN07347849,  28A_22, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063302,2018-07-30 10:46:18,2017-09-23 20:42:34,103793547,18682838460,103793547,180,11966,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063302/SRR6063302.1,SRX3208298,wHAIPI012792-96,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347849,simple,29159,Crassostrea gigas,28A_22,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,DCABAECAD4AEAF9F28874BAB6E166BDA,282DD0A6E5387A5735C2FBA8DA69ACCE
SRS2533401,SAMN07347832,  24A_21, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063336,2018-07-30 10:46:18,2017-09-23 21:11:20,115093333,20716799940,115093333,180,14097,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063336/SRR6063336.1,SRX3208305,wHAIPI012776-73,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347832,simple,29159,Crassostrea gigas,24A_21,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,A6EC8B08A23F0138D00C28D4067AC898,235ACB04972EC2373CDC036A964B9124
SRS2533403,SAMN07347831,  24A_20, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063335,2018-07-30 10:46:19,2017-09-23 21:12:24,89990343,16198261740,89990343,180,10267,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063335/SRR6063335.1,SRX3208307,wHAIPI012786-89,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347831,simple,29159,Crassostrea gigas,24A_20,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,B70B1AB7FF515B33949B9870FAEDEE6C,06D3CE7B07D0993D7D65683BC6FF4EF4
SRS2533405,SAMN07347830,  24A_19, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063333,2018-07-30 10:46:19,2017-09-23 21:08:49,119260005,21466800900,119260005,180,14664,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063333/SRR6063333.1,SRX3208309,wHAIPI012775-67,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347830,simple,29159,Crassostrea gigas,24A_19,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,BFFE0881A3C4E16E700AABAB4EF36784,920CCB9E1930BF53C0D3E6E6BC536CFB
SRS2533406,SAMN07347829,  24A_18, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063332,2018-07-30 10:46:19,2017-09-23 21:05:17,99744744,17954053920,99744744,180,11417,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063332/SRR6063332.1,SRX3208310,wHAIPI012785-86,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347829,simple,29159,Crassostrea gigas,24A_18,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D6A72945E19EC91B629A3B08857F75FB,B70B64833015BEA4D793EEABA6DC5480
SRS2533407,SAMN07347828,  24A_17, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063331,2018-07-30 10:46:19,2017-09-23 21:11:39,113518057,20433250260,113518057,180,13888,NA,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6063331/SRR6063331.1,SRX3208311,wHAIPI012671-47,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347828,simple,29159,Crassostrea gigas,24A_17,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,76A0DCB90BD949E7C5D77EC34FB0A740,4728EB3154108B642BFFE394D2AEAD5C
SRS2533408,SAMN07347827,  24A_16, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063330,2018-07-30 10:46:19,2017-09-23 20:57:27,82297029,14813465220,82297029,180,9413,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063330/SRR6063330.1,SRX3208312,wHAIPI012784-85,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347827,simple,29159,Crassostrea gigas,24A_16,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,ADBE7765D4A10945130F6EB392606327,444EBB2B1AFC7C523216C6DA380FA11C
SRS2533409,SAMN07347826,  24A_15, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063329,2018-07-30 10:46:19,2017-09-23 21:40:23,103048803,18548784540,103048803,180,12298,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063329/SRR6063329.1,SRX3208313,wHAIPI012670-45,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347826,simple,29159,Crassostrea gigas,24A_15,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,98ACCF26614F60A52BCEA7BD359F5EC0,8956D75A0D30472F88B34E609FDF7256
SRS2533432,SAMN07347852,  28A_3, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063304,2018-07-30 10:46:19,2017-09-23 20:40:58,103426714,18616808520,103426714,180,11771,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063304/SRR6063304.1,SRX3208336,wHAIPI013902-43,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347852,simple,29159,Crassostrea gigas,28A_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2A2C32381DBBB0F0D194058DABADED01,32455388C2817BB345B98DFBA870B878
SRS2533433,SAMN07347851,  28A_25, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063303,2018-07-30 10:46:19,2017-09-23 20:43:07,92825373,16708567140,92825373,180,11165,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063303/SRR6063303.1,SRX3208337,wHAIPI012669-43,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347851,simple,29159,Crassostrea gigas,28A_25,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,DEAE82AF3659F7CC267FEF5F46C64665,CC61AEA4830A44B99B2610A0620AFAD7
SRS2533434,SAMN07347848,  28A_21, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063300,2018-07-30 10:46:19,2017-09-23 20:58:38,125612968,22610334240,125612968,180,14534,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063300/SRR6063300.1,SRX3208339,wHAIPI013915-52,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347848,simple,29159,Crassostrea gigas,28A_21,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,23BA9E3480D267D9293DEDEAC11DAA1D,EE82023F7C11BC846A3B4AFE3757691F
SRS2533435,SAMN07347847,  28A_20, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063299,2018-07-30 10:46:19,2017-09-23 20:42:43,113626078,20452694040,113626078,180,13971,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063299/SRR6063299.1,SRX3208340,wHAIPI012771-56,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347847,simple,29159,Crassostrea gigas,28A_20,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,0556CA7DF520FD2CCABE2A18392A2393,2BDD189280D7EA7D63A79E431A06479E
SRS2533436,SAMN07347850,  28A_24, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063301,2018-07-30 10:46:19,2017-09-23 20:44:54,92270425,16608676500,92270425,180,10749,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063301/SRR6063301.1,SRX3208338,wHAIPI013909-54,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347850,simple,29159,Crassostrea gigas,28A_24,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,CC881E4B628440C26BD92383F80B4A2D,8785C5A67D1365C3899EEFB68D2F9EDF
SRS2533438,SAMN07347846,  28A_2, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063298,2018-07-30 10:46:19,2017-09-23 20:44:13,99827895,17969021100,99827895,180,11432,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063298/SRR6063298.1,SRX3208342,wHAIPI012791-95,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347846,simple,29159,Crassostrea gigas,28A_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,36EACD91B9790B53610566D50CC1D2B0,248F7C490A4B78C179BAFE90FD7D4FCF
SRS2533441,SAMN07347845,  28A_19, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063297,2018-07-30 10:46:19,2017-09-23 20:36:23,93184580,16773224400,93184580,180,10611,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063297/SRR6063297.1,SRX3208343,wHAIPI013922-42,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347845,simple,29159,Crassostrea gigas,28A_19,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,F29B8A5187F3C2FC09AAF3FEC87B3340,086355CE23A77C6A66D1919DA6855643
SRS2533445,SAMN07347854,  28A_5, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063290,2018-07-30 10:46:20,2017-09-23 20:26:20,89657575,16138363500,89657575,180,10490,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063290/SRR6063290.1,SRX3208349,wHAIPI013893-45,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347854,simple,29159,Crassostrea gigas,28A_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,A9FA2757737ED47AB3953576B93C1A84,3816CF9C3AF0A05E596A004C8365490C
SRS2533447,SAMN07347853,  28A_4, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063289,2018-07-30 10:46:20,2017-09-23 20:30:24,91888912,16540004160,91888912,180,10426,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063289/SRR6063289.1,SRX3208350,wHAIPI012780-79,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347853,simple,29159,Crassostrea gigas,28A_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,0547E3AD5CE96F9ACCE85364A829EDA8,81D8070928C02F628BEFF7A11ACC0CDE
SRS2533474,SAMN07347834,  24A_24, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063262,2018-07-30 10:46:20,2017-09-23 20:03:00,96042438,17287638840,96042438,180,10912,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063262/SRR6063262.1,SRX3208378,wHAIPI012788-92,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347834,simple,29159,Crassostrea gigas,24A_24,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,42853759C2E2821134D44AC4656F1CEA,838E146B882C661E23F30224BF438688
SRS2533475,SAMN07347835,  24A_25, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063261,2018-07-30 10:46:20,2017-09-23 20:02:59,98439456,17719102080,98439456,180,11213,NA,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6063261/SRR6063261.1,SRX3208379,wHAIPI013894-36,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347835,simple,29159,Crassostrea gigas,24A_25,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,EDBF456D4EEB589EF0C29AA64F9C934A,177FF0967EC56DBE3E9934719BFD1273
SRS2533476,SAMN07347825,  24A_22, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063260,2018-07-30 10:46:20,2017-09-23 20:06:20,70915630,14183126000,70915630,200,8932,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063260/SRR6063260.1,SRX3208380,wHAIPI000000-16,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347825,simple,29159,Crassostrea gigas,24A_22,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E91B59D611C95D5766BCBA0DA16B1A26,A25A89DB9679328CD1988C12B33DE612
SRS2533477,SAMN07347833,  24A_23, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063259,2018-07-30 10:46:20,2017-09-23 19:55:38,89901943,16182349740,89901943,180,10360,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063259/SRR6063259.1,SRX3208381,wHAIPI012787-90,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347833,simple,29159,Crassostrea gigas,24A_23,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,AF4329ABDE60F9FD86D8F831C7ADA931,F6087FD1F00ECEFA5B34A747F47BF9CF
SRS2533512,SAMN07347843,  28A_16, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063224,2018-07-30 10:46:21,2017-09-23 19:04:41,105304489,18954808020,105304489,180,12676,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063224/SRR6063224.1,SRX3208416,wHAIPI012667-41,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347843,simple,29159,Crassostrea gigas,28A_16,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D128CC26DE474CE33E2AC0E69A0CBE8D,F26D0E4D36856A376C02F073BF7A973F
SRS2533513,SAMN07347844,  28A_17, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063223,2018-07-30 10:46:21,2017-09-23 18:59:22,90499231,16289861580,90499231,180,10346,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063223/SRR6063223.1,SRX3208417,wHAIPI012779-78,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347844,simple,29159,Crassostrea gigas,28A_17,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,2B89864F72893BE59CF79E3ED00D8632,3446AE326E29C1C02F39AEE4A199BE8D
SRS2533514,SAMN07347842,  28A_15, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063221,2018-07-30 10:46:21,2017-09-23 18:49:13,91504233,16470761940,91504233,180,10568,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063221/SRR6063221.1,SRX3208419,wHAIPI012790-94,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347842,simple,29159,Crassostrea gigas,28A_15,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,15F88214BC4CD4CA035F77E3B8DEF64B,97F00D050742203151B3431F94F7E18F
SRS2533515,SAMN07347839,  28A_12, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063220,2018-07-30 10:46:21,2017-09-23 18:54:49,112164507,20189611260,112164507,180,12747,NA,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6063220/SRR6063220.1,SRX3208420,wHAIPI012778-77,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347839,simple,29159,Crassostrea gigas,28A_12,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,5EAACFBF82E29B5866BDBC4DD5CD926C,C2DA08744CC0B619A4A64FA4A26E5E26
SRS2533516,SAMN07347840,  28A_13, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063219,2018-07-30 10:46:21,2017-09-23 18:50:44,92570980,16662776400,92570980,180,11299,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063219/SRR6063219.1,SRX3208421,wHAIPI012672-50,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347840,simple,29159,Crassostrea gigas,28A_13,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,85FFC425F1FD28545C6E0885A9ECA615,15DCE435B70C54035EABB051D0BB6338
SRS2533517,SAMN07347841,  28A_14, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063222,2018-07-30 10:46:21,2017-09-23 18:53:14,96552750,17379495000,96552750,180,11159,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063222/SRR6063222.1,SRX3208418,wHAIPI012789-93,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347841,simple,29159,Crassostrea gigas,28A_14,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,EA92764DF4C821A493C85D6F5785351E,14ED3C1DEF4756AE6B892AEA33F851F5
SRS2533518,SAMN07347837,  28A_10, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063218,2018-07-30 10:46:21,2017-09-23 18:44:40,89001186,16020213480,89001186,180,10166,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063218/SRR6063218.1,SRX3208422,wHAIPI013913-39,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347837,simple,29159,Crassostrea gigas,28A_10,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,756C701413BF3C3A2A9482101A1651F5,32732BC6F5C8944DFDC35005D2064115
SRS2533519,SAMN07347836,  28A_1, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063215,2018-07-30 10:46:21,2017-09-23 19:26:52,127151624,22887292320,127151624,180,15155,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063215/SRR6063215.1,SRX3208425,wHAIPI012666-39,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347836,simple,29159,Crassostrea gigas,28A_1,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,054079CA6A2BD4CF66D34B46A448911F,AFC14EE90A6626D8DD3C6601840F9149
SRS2533520,SAMN07347838,  28A_11, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063217,2018-07-30 10:46:21,2017-09-23 18:44:47,99942342,17989621560,99942342,180,12382,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063217/SRR6063217.1,SRX3208423,wHAIPI012777-74,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347838,simple,29159,Crassostrea gigas,28A_11,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,4961CDF2661D33BA782BFB875B5888AA,1E9E82A193F823CB01CFB359639E0140
SRS2533588,SAMN07347819,  19_14, China:Binzhou,China,BZ,38.168728,118.043381,SRR6063438,2018-07-30 10:46:23,2017-09-24 00:05:47,115711912,20828144160,115711912,180,14224,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063438/SRR6063438.1,SRX3208491,wHAIPI012774-66,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347819,simple,29159,Crassostrea gigas,19_14,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,669B5A73FFFCBAD9EA59C82FACE9DAC3,571EEA7BA932B1FD26A7E6232DBCF7E2
